uid,domainID,siteID,namedLocation,sampleID,sampleCode,startDate,collectDate,laboratoryName,analyte,analyteConcentration,analyteUnits,belowDetectionQF,coolerTemp,remarks,shipmentWarmQF,externalLabDataQF,sampleCondition,publicationDate,release
469722ad-370e-451c-8681-b5c587ef2769,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210525.FIL,A00000117214,2021-05-25T17:15Z,2021-05-25T17:15Z,EcoCore_CSU,UV Absorbance (254 nm),0.2666,"","",0.2,"",0,,OK,20220509T142322Z,PROVISIONAL
cb46640b-29a2-42b0-9d70-b6c7893ff84c,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210525.FIL,A00000117214,2021-05-25T17:15Z,2021-05-25T17:15Z,EcoCore_CSU,UV Absorbance (280 nm),0.2008,"","",0.2,"",0,,OK,20220509T142322Z,PROVISIONAL
64848451-0303-49b2-a1a5-2fef4f28ebda,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210525.RAW,A00000117206,2021-05-25T17:15Z,2021-05-25T17:15Z,EcoCore_CSU,TOC,7.748,milligramsPerLiter,"",0.2,"",0,,OK,20220509T142322Z,PROVISIONAL
7c89c774-f335-4169-922b-5723bde71a59,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210525.FIL,A00000117214,2021-05-25T17:15Z,2021-05-25T17:15Z,EcoCore_CSU,DIC,8.491,milligramsPerLiter,"",0.2,"",0,,OK,20220509T142322Z,PROVISIONAL
829ba8d4-c87e-41de-8f83-ab0365c62ae6,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210525.FIL,A00000117214,2021-05-25T17:15Z,2021-05-25T17:15Z,EcoCore_CSU,TDN,0.2144,milligramsPerLiter,"",0.2,"",0,,OK,20220509T142322Z,PROVISIONAL
750b7c77-1c51-4c4c-a5af-810745593127,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210525.FIL,A00000117214,2021-05-25T17:15Z,2021-05-25T17:15Z,EcoCore_CSU,DOC,6.396,milligramsPerLiter,"",0.2,"",0,,OK,20220509T142322Z,PROVISIONAL
24e05f56-dcb5-4c5e-bcdf-0140d1395c7f,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210525.RAW,A00000117206,2021-05-25T17:15Z,2021-05-25T17:15Z,EcoCore_CSU,TN,0.2612,milligramsPerLiter,"",0.2,"",0,,OK,20220509T142322Z,PROVISIONAL
31977f35-2a97-4635-828a-23b73ad4c7bd,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210603.FIL,A00000117208,2021-06-03T17:20Z,2021-06-03T17:20Z,EcoCore_CSU,Mn,0.001,milligramsPerLiter,,3.1,,0,,OK,20220509T142814Z,PROVISIONAL
dbdda521-1dc6-449a-9999-58a81cb85479,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210603.RAW.NUT,B00000038993,2021-06-03T17:20Z,2021-06-03T17:20Z,Florida International University,TP,0.064,milligramsPerLiter,,-1,,0,,OK,20220509T142814Z,PROVISIONAL
3df22cd3-ae20-4aea-85d6-ef91e2ea7ecc,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210603.FIL,A00000117208,2021-06-03T17:20Z,2021-06-03T17:20Z,EcoCore_CSU,UV Absorbance (254 nm),0.1567,"",,3.1,,0,,OK,20220509T142814Z,PROVISIONAL
ff1802b5-0aac-4e26-88c6-f448111695fc,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210603.FIL,A00000117208,2021-06-03T17:20Z,2021-06-03T17:20Z,EcoCore_CSU,UV Absorbance (280 nm),0.1185,"",,3.1,,0,,OK,20220509T142814Z,PROVISIONAL
a8ccfe74-ed71-4a6a-8cdc-f4b6bf9818c2,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210603.RAW,A00000117203,2021-06-03T17:20Z,2021-06-03T17:20Z,EcoCore_CSU,TN,0.1636,milligramsPerLiter,,3.1,,0,,OK,20220509T142814Z,PROVISIONAL
b6117c84-53d2-4ca4-b1c6-6139295aabb9,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210603.FIL,A00000117208,2021-06-03T17:20Z,2021-06-03T17:20Z,EcoCore_CSU,DOC,3.548,milligramsPerLiter,,3.1,,0,,OK,20220509T142814Z,PROVISIONAL
db5fab51-eeaa-4951-9d7b-f5b3df5efe0b,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210603.FIL,A00000117208,2021-06-03T17:20Z,2021-06-03T17:20Z,EcoCore_CSU,TDN,0.1552,milligramsPerLiter,,3.1,,0,,OK,20220509T142814Z,PROVISIONAL
30b85520-5b83-4fe4-9c9d-7b338f0886cb,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210603.FIL,A00000117208,2021-06-03T17:20Z,2021-06-03T17:20Z,EcoCore_CSU,DIC,7.206,milligramsPerLiter,,3.1,,0,,OK,20220509T142814Z,PROVISIONAL
94ed888e-a2fb-484c-bee6-fe237c7385af,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210603.RAW,A00000117203,2021-06-03T17:20Z,2021-06-03T17:20Z,EcoCore_CSU,TOC,3.905,milligramsPerLiter,,3.1,,0,,OK,20220509T142814Z,PROVISIONAL
243554f5-6953-4d62-ac26-23cd6e81ff72,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210603.FIL,A00000117208,2021-06-03T17:20Z,2021-06-03T17:20Z,EcoCore_CSU,Ca,0.675,milligramsPerLiter,,3.1,,0,,OK,20220509T142814Z,PROVISIONAL
b799ddc7-3cb5-4259-97c7-c48dfaadb84e,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210603.FIL.NUT,B00000038994,2021-06-03T17:20Z,2021-06-03T17:20Z,Florida International University,TDP,0.0414,milligramsPerLiter,,-1,,0,,OK,20220509T142814Z,PROVISIONAL
3cc29d70-6c51-42fc-90b3-c9a3e6eb9d21,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210603.FIL.NUT,B00000038994,2021-06-03T17:20Z,2021-06-03T17:20Z,Florida International University,NO3+NO2 - N,0.0053,milligramsPerLiter,,-1,,0,,OK,20220509T142814Z,PROVISIONAL
404ca56c-f520-42d2-a867-064058cdbde3,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210603.FIL.NUT,B00000038994,2021-06-03T17:20Z,2021-06-03T17:20Z,Florida International University,NH4 - N,0.0035,milligramsPerLiter,,-1,,0,,OK,20220509T142814Z,PROVISIONAL
cea2999e-ad66-4d73-9e4e-73c32fe5acb9,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210603.FIL.NUT,B00000038994,2021-06-03T17:20Z,2021-06-03T17:20Z,Florida International University,NO2 - N,0.0042,milligramsPerLiter,,-1,,0,,OK,20220509T142814Z,PROVISIONAL
cbe63f7a-1645-4c94-8e4b-5a327cdf357e,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210603.FIL.NUT,B00000038994,2021-06-03T17:20Z,2021-06-03T17:20Z,Florida International University,Ortho - P,0.0284,milligramsPerLiter,,-1,,0,,OK,20220509T142814Z,PROVISIONAL
ddb56b11-dd6a-4f59-8e11-716697acc354,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210603.FIL,A00000117208,2021-06-03T17:20Z,2021-06-03T17:20Z,EcoCore_CSU,Fe,0.096,milligramsPerLiter,,3.1,,0,,OK,20220509T142814Z,PROVISIONAL
78a73d26-673f-4ee0-a34a-a2ba235a2493,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210603.FIL,A00000117208,2021-06-03T17:20Z,2021-06-03T17:20Z,EcoCore_CSU,Mg,2.504,milligramsPerLiter,,3.1,,0,,OK,20220509T142814Z,PROVISIONAL
bfb88f11-35ce-4294-b2cb-4abac6bff8d2,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210603.FIL,A00000117208,2021-06-03T17:20Z,2021-06-03T17:20Z,EcoCore_CSU,K,0.98,milligramsPerLiter,,3.1,,0,,OK,20220509T142814Z,PROVISIONAL
a23107dd-d0b6-4390-91cf-75c8b4bee976,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210603.FIL,A00000117208,2021-06-03T17:20Z,2021-06-03T17:20Z,EcoCore_CSU,Si,14.24,milligramsPerLiter,,3.1,,0,,OK,20220509T142814Z,PROVISIONAL
9306b2c5-263b-41c8-8485-0645cd3eda70,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210603.FIL,A00000117208,2021-06-03T17:20Z,2021-06-03T17:20Z,EcoCore_CSU,Na,0.209,milligramsPerLiter,,3.1,,0,,OK,20220509T142814Z,PROVISIONAL
16a7bdec-e6cf-497e-8332-c2aea91e59ad,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210614.RAW.NUT,B00000038998,2021-06-14T18:20Z,2021-06-14T18:20Z,Florida International University,TP,0.0499,milligramsPerLiter,,-1,,0,,OK,20220509T142814Z,PROVISIONAL
b4d98c7c-fc4e-4ed7-b1e7-4a423b71395f,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210614.FIL,A00000117231,2021-06-14T18:20Z,2021-06-14T18:20Z,EcoCore_CSU,Si,15.07,milligramsPerLiter,,0.3,,0,,OK,20220509T142814Z,PROVISIONAL
d74e7d1f-6650-4ae7-ab13-abc403d5fd29,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210614.FIL,A00000117231,2021-06-14T18:20Z,2021-06-14T18:20Z,EcoCore_CSU,Mg,2.982,milligramsPerLiter,,0.3,,0,,OK,20220509T142814Z,PROVISIONAL
f9bca803-fa80-47c6-9cc9-83aa40d80e44,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210614.FIL,A00000117231,2021-06-14T18:20Z,2021-06-14T18:20Z,EcoCore_CSU,K,1.131,milligramsPerLiter,,0.3,,0,,OK,20220509T142814Z,PROVISIONAL
85913e01-b5b2-462d-8dc6-9018b3edda7f,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210614.FIL,A00000117231,2021-06-14T18:20Z,2021-06-14T18:20Z,EcoCore_CSU,Na,0.238,milligramsPerLiter,,0.3,,0,,OK,20220509T142814Z,PROVISIONAL
86a813d6-c13f-4787-b511-407ab3c6f402,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210614.FIL,A00000117231,2021-06-14T18:20Z,2021-06-14T18:20Z,EcoCore_CSU,Fe,0.04,milligramsPerLiter,,0.3,,0,,OK,20220509T142814Z,PROVISIONAL
d6951dd7-364d-49a5-8705-af587b1f0088,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210614.FIL,A00000117231,2021-06-14T18:20Z,2021-06-14T18:20Z,EcoCore_CSU,Ca,0.794,milligramsPerLiter,,0.3,,0,,OK,20220509T142814Z,PROVISIONAL
f6fe0ffb-d381-462b-855d-d687cde16704,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210614.FIL,A00000117231,2021-06-14T18:20Z,2021-06-14T18:20Z,EcoCore_CSU,Mn,0.003,milligramsPerLiter,,0.3,,0,,OK,20220509T142814Z,PROVISIONAL
bb612f33-8df6-4c2c-8cdf-20f2e9a624ea,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210614.FIL.NUT,B00000038999,2021-06-14T18:20Z,2021-06-14T18:20Z,Florida International University,Ortho - P,0.0309,milligramsPerLiter,,-1,,0,,OK,20220509T142814Z,PROVISIONAL
d1585879-e792-4b8b-897b-821edb11a0ea,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210614.FIL.NUT,B00000038999,2021-06-14T18:20Z,2021-06-14T18:20Z,Florida International University,NO2 - N,0.0018,milligramsPerLiter,,-1,,0,,OK,20220509T142814Z,PROVISIONAL
c97c34d0-589f-4f88-81dc-f05a7be8ab0f,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210614.FIL.NUT,B00000038999,2021-06-14T18:20Z,2021-06-14T18:20Z,Florida International University,TDP,0.0411,milligramsPerLiter,,-1,,0,,OK,20220509T142814Z,PROVISIONAL
0dde5b5f-55cc-4778-93c9-700808a6c1ed,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210614.FIL.NUT,B00000038999,2021-06-14T18:20Z,2021-06-14T18:20Z,Florida International University,NH4 - N,0.0025,milligramsPerLiter,,-1,,0,,OK,20220509T142814Z,PROVISIONAL
0b2e75f0-5b17-4167-aebb-3a877981d49b,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210614.FIL.NUT,B00000038999,2021-06-14T18:20Z,2021-06-14T18:20Z,Florida International University,NO3+NO2 - N,0.0024,milligramsPerLiter,,-1,,0,,OK,20220509T142814Z,PROVISIONAL
d6b854bf-d829-4be1-89c7-2fdf3b3c8da2,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210614.RAW,A00000117202,2021-06-14T18:20Z,2021-06-14T18:20Z,EcoCore_CSU,TN,0.1125,milligramsPerLiter,,0.3,,0,,OK,20220509T142814Z,PROVISIONAL
c6a63662-bbd6-406e-a49e-203758abd47e,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210614.FIL,A00000117231,2021-06-14T18:20Z,2021-06-14T18:20Z,EcoCore_CSU,DOC,2.606,milligramsPerLiter,,0.3,,0,,OK,20220509T142814Z,PROVISIONAL
d53315b0-458a-481c-abcb-82404a2a9e2d,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210614.FIL,A00000117231,2021-06-14T18:20Z,2021-06-14T18:20Z,EcoCore_CSU,DIC,7.969,milligramsPerLiter,,0.3,,0,,OK,20220509T142814Z,PROVISIONAL
0a5996fd-c93b-46e8-91b0-1e99b85841f0,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210614.FIL,A00000117231,2021-06-14T18:20Z,2021-06-14T18:20Z,EcoCore_CSU,TDN,0.0833,milligramsPerLiter,,0.3,,0,,OK,20220509T142814Z,PROVISIONAL
034138fa-1509-4e6c-a8e8-cbd2a8371141,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210614.RAW,A00000117202,2021-06-14T18:20Z,2021-06-14T18:20Z,EcoCore_CSU,TOC,2.801,milligramsPerLiter,,0.3,,0,,OK,20220509T142814Z,PROVISIONAL
7bde74f8-7bd3-4d8f-9a8f-08a87483fc46,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210614.FIL,A00000117231,2021-06-14T18:20Z,2021-06-14T18:20Z,EcoCore_CSU,UV Absorbance (254 nm),0.0935,"",,0.3,,0,,OK,20220509T142814Z,PROVISIONAL
ffda6f8d-3754-487a-b67e-110dcd5346ab,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210614.FIL,A00000117231,2021-06-14T18:20Z,2021-06-14T18:20Z,EcoCore_CSU,UV Absorbance (280 nm),0.0729,"",,0.3,,0,,OK,20220509T142814Z,PROVISIONAL
83e0f138-4450-4e0f-ae40-d668f093003f,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210706.FIL,A00000117249,2021-07-06T16:30Z,2021-07-06T16:30Z,EcoCore_CSU,Si,15.34,milligramsPerLiter,,1.2,"",0,,OK,20220509T142158Z,PROVISIONAL
0b508882-a428-4669-b784-46ad56d3d079,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210706.FIL,A00000117249,2021-07-06T16:30Z,2021-07-06T16:30Z,EcoCore_CSU,Fe,0.012,milligramsPerLiter,,1.2,"",0,,OK,20220509T142158Z,PROVISIONAL
1059464b-020c-48fd-82f3-572f56369708,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210706.FIL,A00000117249,2021-07-06T16:30Z,2021-07-06T16:30Z,EcoCore_CSU,Ca,0.812,milligramsPerLiter,,1.2,"",0,,OK,20220509T142158Z,PROVISIONAL
f209d5a5-8cee-4894-a0fd-bcad5bca15de,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210706.FIL.NUT,B00000039229,2021-07-06T16:30Z,2021-07-06T16:30Z,Florida International University,NO3+NO2 - N,0.0039,milligramsPerLiter,,-1,"",0,,OK,20220509T142158Z,PROVISIONAL
a500351d-0255-430b-a37e-a10cb83d0b6a,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210706.FIL.NUT,B00000039229,2021-07-06T16:30Z,2021-07-06T16:30Z,Florida International University,TDP,0.0434,milligramsPerLiter,,-1,"",0,,OK,20220509T142158Z,PROVISIONAL
c5e60e9e-7d10-4ac8-b748-6b99ec0d13c2,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210706.FIL.NUT,B00000039229,2021-07-06T16:30Z,2021-07-06T16:30Z,Florida International University,NO2 - N,0.003,milligramsPerLiter,,-1,"",0,,OK,20220509T142158Z,PROVISIONAL
fcc4e416-a025-422d-b93b-13ae3ffbbde8,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210706.FIL.NUT,B00000039229,2021-07-06T16:30Z,2021-07-06T16:30Z,Florida International University,NH4 - N,0.0022,milligramsPerLiter,,-1,"",0,,OK,20220509T142158Z,PROVISIONAL
ba24835c-20ca-4485-9387-988767384238,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210706.FIL,A00000117249,2021-07-06T16:30Z,2021-07-06T16:30Z,EcoCore_CSU,TDS,67.88,milligramsPerLiter,,1.2,"",0,,OK,20220509T142158Z,PROVISIONAL
1cc012b4-c385-4d8e-a16b-349175ce98d3,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210706.FIL,A00000117249,2021-07-06T16:30Z,2021-07-06T16:30Z,EcoCore_CSU,CO3,0.005,milligramsPerLiter,,1.2,"",0,,OK,20220509T142158Z,PROVISIONAL
01fed0c3-8a5f-4f48-8f7c-ef985ec1becf,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210706.FIL,A00000117249,2021-07-06T16:30Z,2021-07-06T16:30Z,EcoCore_CSU,pH,6.97,pH,,1.2,"",0,,OK,20220509T142158Z,PROVISIONAL
c1bf4328-8264-45fd-89c5-82198edb3425,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210706.FIL,A00000117249,2021-07-06T16:30Z,2021-07-06T16:30Z,EcoCore_CSU,HCO3,239.44,milligramsPerLiter,,1.2,"",0,,OK,20220509T142158Z,PROVISIONAL
22386183-391e-49cc-9e1e-ce92c8771220,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210706.RAW,A00000114443,2021-07-06T16:30Z,2021-07-06T16:30Z,EcoCore_CSU,TSS,1,milligramsPerLiter,,1.2,TSS vol in ml = 100,0,,OK,20220509T142158Z,PROVISIONAL
234617ce-16c1-445d-a18c-878e5779c473,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210706.FIL,A00000117249,2021-07-06T16:30Z,2021-07-06T16:30Z,EcoCore_CSU,UV Absorbance (254 nm),0.0745,"",,1.2,"",0,,OK,20220509T142158Z,PROVISIONAL
a151a295-99af-4f43-a139-e634a7bc36bd,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210706.FIL,A00000117249,2021-07-06T16:30Z,2021-07-06T16:30Z,EcoCore_CSU,UV Absorbance (280 nm),0.0578,"",,1.2,"",0,,OK,20220509T142158Z,PROVISIONAL
434555ff-e05d-48ab-beae-3e673efc7c5f,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210706.FIL,A00000117249,2021-07-06T16:30Z,2021-07-06T16:30Z,EcoCore_CSU,DIC,11.17,milligramsPerLiter,,1.2,"",0,,OK,20220509T142158Z,PROVISIONAL
bc6e5534-e6fb-4181-8728-0f2359ba19fc,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210706.FIL,A00000117249,2021-07-06T16:30Z,2021-07-06T16:30Z,EcoCore_CSU,DOC,2.249,milligramsPerLiter,,1.2,"",0,,OK,20220509T142158Z,PROVISIONAL
a556c5d4-59c3-4d30-ae0d-0731097d0b92,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210706.FIL,A00000117249,2021-07-06T16:30Z,2021-07-06T16:30Z,EcoCore_CSU,TDN,0.0777,milligramsPerLiter,,1.2,"",0,,OK,20220509T142158Z,PROVISIONAL
ebfa6d73-abd6-4a07-926c-ae2ce0732c76,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210706.RAW,A00000114443,2021-07-06T16:30Z,2021-07-06T16:30Z,EcoCore_CSU,TOC,2.566,milligramsPerLiter,,1.2,"",0,,OK,20220509T142158Z,PROVISIONAL
afa57931-c246-4f17-8d7d-090f34bfa561,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210706.RAW,A00000114443,2021-07-06T16:30Z,2021-07-06T16:30Z,EcoCore_CSU,TN,0.0796,milligramsPerLiter,,1.2,"",0,,OK,20220509T142158Z,PROVISIONAL
96982927-2973-4b84-b0cd-4cc493630d53,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210706.FIL.NUT,B00000039229,2021-07-06T16:30Z,2021-07-06T16:30Z,Florida International University,Ortho - P,0.0312,milligramsPerLiter,,-1,"",0,,OK,20220509T142158Z,PROVISIONAL
8c7cc072-91c0-4ab9-ae7f-5a4bab27aa62,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210706.RAW.NUT,B00000039230,2021-07-06T16:30Z,2021-07-06T16:30Z,Florida International University,TP,0.0492,milligramsPerLiter,,-1,"",0,,OK,20220509T142158Z,PROVISIONAL
98c554f0-4262-426d-96a1-2ca822268616,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210706.FIL,A00000117249,2021-07-06T16:30Z,2021-07-06T16:30Z,EcoCore_CSU,K,1.064,milligramsPerLiter,,1.2,"",0,,OK,20220509T142158Z,PROVISIONAL
2f6f0b88-c17a-4686-96c7-10363a16a4db,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210706.FIL,A00000117249,2021-07-06T16:30Z,2021-07-06T16:30Z,EcoCore_CSU,Na,0.28,milligramsPerLiter,,1.2,"",0,,OK,20220509T142158Z,PROVISIONAL
5a3689fa-d606-4bce-8666-cf56c9566a05,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210706.FIL,A00000117249,2021-07-06T16:30Z,2021-07-06T16:30Z,EcoCore_CSU,Mn,5e-04,milligramsPerLiter,,1.2,"",0,,OK,20220509T142158Z,PROVISIONAL
8100a70c-0b8e-4451-8fe5-6459f51ea367,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210706.FIL,A00000117249,2021-07-06T16:30Z,2021-07-06T16:30Z,EcoCore_CSU,Mg,3.096,milligramsPerLiter,,1.2,"",0,,OK,20220509T142158Z,PROVISIONAL
6cdbaecd-d57a-4667-a692-e9b22497172a,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210804.FIL.NUT,B00000039278,2021-08-04T16:23Z,2021-08-04T16:23Z,Florida International University,TDP,0.043,milligramsPerLiter,"",-1,"",0,,OK,20220509T142113Z,PROVISIONAL
5682ddb9-6d76-436a-a29b-9109c30abc88,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210804.FIL.NUT,B00000039278,2021-08-04T16:23Z,2021-08-04T16:23Z,Florida International University,NH4 - N,0.002,milligramsPerLiter,BDL,-1,"",0,,OK,20220509T142113Z,PROVISIONAL
f50d6eb7-84a0-4912-a096-f9d3b0c088f5,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210804.FIL.NUT,B00000039278,2021-08-04T16:23Z,2021-08-04T16:23Z,Florida International University,NO3+NO2 - N,2e-04,milligramsPerLiter,BDL,-1,"",0,,OK,20220509T142113Z,PROVISIONAL
