uid,domainID,siteID,namedLocation,sampleID,sampleCode,startDate,collectDate,laboratoryName,analyte,analyteConcentration,analyteUnits,belowDetectionQF,coolerTemp,remarks,shipmentWarmQF,externalLabDataQF,sampleCondition,publicationDate,release
0cf7168a-a632-4e8a-9c50-62e1014b2e98,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210804.FIL.NUT,B00000039278,2021-08-04T16:23Z,2021-08-04T16:23Z,Florida International University,NO2 - N,4e-04,milligramsPerLiter,"",-1,"",0,,OK,20220509T142113Z,PROVISIONAL
94801d96-8499-4634-8a89-1e02829ae7d0,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210804.RAW.NUT,B00000039282,2021-08-04T16:23Z,2021-08-04T16:23Z,Florida International University,TP,0.0559,milligramsPerLiter,"",-1,"",0,,OK,20220509T142113Z,PROVISIONAL
d8af974a-44c6-43e3-a9ca-128949c74490,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210804.FIL.NUT,B00000039278,2021-08-04T16:23Z,2021-08-04T16:23Z,Florida International University,Ortho - P,0.0305,milligramsPerLiter,"",-1,"",0,,OK,20220509T142113Z,PROVISIONAL
13bd5946-9ed2-4297-8bb4-d72ca3b97ae5,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210804.FIL,A00000117252,2021-08-04T16:23Z,2021-08-04T16:23Z,EcoCore_CSU,UV Absorbance (280 nm),0.0629,"","",2.5,"",0,,OK,20220509T142113Z,PROVISIONAL
eb41e70f-579f-4e8c-bfe3-874cb34624ba,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210804.FIL,A00000117252,2021-08-04T16:23Z,2021-08-04T16:23Z,EcoCore_CSU,UV Absorbance (254 nm),0.0845,"","",2.5,"",0,,OK,20220509T142113Z,PROVISIONAL
3c193672-889f-4c6f-b17a-105e919adc76,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210804.FIL,A00000117252,2021-08-04T16:23Z,2021-08-04T16:23Z,EcoCore_CSU,DIC,13.19,milligramsPerLiter,"",2.5,"",0,,OK,20220509T142113Z,PROVISIONAL
c66d8c5f-d1be-4e62-a0b2-ef0f830da877,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210804.RAW,A00000117966,2021-08-04T16:23Z,2021-08-04T16:23Z,EcoCore_CSU,TN,0.0788,milligramsPerLiter,"",2.5,"",0,,OK,20220509T142113Z,PROVISIONAL
b6f95ae5-bccd-4c21-864a-8a018a4970d3,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210804.FIL,A00000117252,2021-08-04T16:23Z,2021-08-04T16:23Z,EcoCore_CSU,DOC,2.292,milligramsPerLiter,"",2.5,"",0,,OK,20220509T142113Z,PROVISIONAL
fba16fb8-6be6-4d0d-8015-4eeb9511628a,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210804.FIL,A00000117252,2021-08-04T16:23Z,2021-08-04T16:23Z,EcoCore_CSU,TDN,0.0758,milligramsPerLiter,"",2.5,"",0,,OK,20220509T142113Z,PROVISIONAL
d1bc390e-db5e-4673-8d1b-f857f5a7685d,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210804.RAW,A00000117966,2021-08-04T16:23Z,2021-08-04T16:23Z,EcoCore_CSU,TOC,2.537,milligramsPerLiter,"",2.5,"",0,,OK,20220509T142113Z,PROVISIONAL
88baeb69-051c-495d-a0c5-56abc910ced5,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210810.RAW.NUT,B00000115717,2021-08-10T16:42Z,2021-08-10T16:42Z,Florida International University,TP,0.0498,milligramsPerLiter,"",-1,"",0,,OK,20220509T142113Z,PROVISIONAL
94f7e3fa-c4eb-4ad1-8b8d-991c76511eed,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210810.FIL.NUT,B00000039284,2021-08-10T16:42Z,2021-08-10T16:42Z,Florida International University,NH4 - N,0.0016,milligramsPerLiter,BDL,-1,"",0,,OK,20220509T142113Z,PROVISIONAL
58222459-b047-4e5a-b095-d974bba5d49b,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210810.FIL.NUT,B00000039284,2021-08-10T16:42Z,2021-08-10T16:42Z,Florida International University,NO2 - N,7e-04,milligramsPerLiter,"",-1,"",0,,OK,20220509T142113Z,PROVISIONAL
44cede6f-b05e-4e85-ab53-3cc377fb6cbe,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210810.FIL.NUT,B00000039284,2021-08-10T16:42Z,2021-08-10T16:42Z,Florida International University,Ortho - P,0.0363,milligramsPerLiter,"",-1,"",0,,OK,20220509T142113Z,PROVISIONAL
97733fe9-b82f-4fbf-b05f-cfe38602dbe0,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210810.FIL.NUT,B00000039284,2021-08-10T16:42Z,2021-08-10T16:42Z,Florida International University,TDP,0.0354,milligramsPerLiter,"",-1,"",0,,OK,20220509T142113Z,PROVISIONAL
4d4eec05-ae85-4517-969c-09de2bfb6c90,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210810.FIL.NUT,B00000039284,2021-08-10T16:42Z,2021-08-10T16:42Z,Florida International University,NO3+NO2 - N,0.0016,milligramsPerLiter,"",-1,"",0,,OK,20220509T142113Z,PROVISIONAL
d50ea436-5f9f-448a-89e9-4e72767389a0,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210810.FIL,A00000117248,2021-08-10T16:42Z,2021-08-10T16:42Z,EcoCore_CSU,Si,14.58,milligramsPerLiter,"",1.6,"",0,,OK,20220509T142113Z,PROVISIONAL
5ef2c574-7833-438b-8154-9adf34a17274,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210810.FIL,A00000117248,2021-08-10T16:42Z,2021-08-10T16:42Z,EcoCore_CSU,Na,0.331,milligramsPerLiter,"",1.6,"",0,,OK,20220509T142113Z,PROVISIONAL
55da035b-70e4-4dc9-8961-25d02333a635,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210810.FIL,A00000117248,2021-08-10T16:42Z,2021-08-10T16:42Z,EcoCore_CSU,K,1.125,milligramsPerLiter,"",1.6,"",0,,OK,20220509T142113Z,PROVISIONAL
1a0d0256-f1e6-4c80-91bd-3f2765f0a4f2,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210810.FIL,A00000117248,2021-08-10T16:42Z,2021-08-10T16:42Z,EcoCore_CSU,Ca,0.951,milligramsPerLiter,"",1.6,"",0,,OK,20220509T142113Z,PROVISIONAL
02b4a024-d077-432e-9f6b-16233920874f,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210810.FIL,A00000117248,2021-08-10T16:42Z,2021-08-10T16:42Z,EcoCore_CSU,Mn,5e-04,milligramsPerLiter,"",1.6,"",0,,OK,20220509T142113Z,PROVISIONAL
da540be4-a1ec-4545-b2eb-d8854c52a93f,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210810.FIL,A00000117248,2021-08-10T16:42Z,2021-08-10T16:42Z,EcoCore_CSU,Fe,0.018,milligramsPerLiter,"",1.6,"",0,,OK,20220509T142113Z,PROVISIONAL
d5c483fb-34bd-4e4d-9674-3fa3ab117484,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210810.FIL,A00000117248,2021-08-10T16:42Z,2021-08-10T16:42Z,EcoCore_CSU,Mg,3.658,milligramsPerLiter,"",1.6,"",0,,OK,20220509T142113Z,PROVISIONAL
18c428ec-3a31-4881-bd59-cf6431ef68fa,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210810.FIL,A00000117248,2021-08-10T16:42Z,2021-08-10T16:42Z,EcoCore_CSU,CO3,0.005,milligramsPerLiter,"",1.6,"",0,,OK,20220509T142113Z,PROVISIONAL
89cc4410-8244-4862-95f2-cb9172e4ca74,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210810.FIL,A00000117248,2021-08-10T16:42Z,2021-08-10T16:42Z,EcoCore_CSU,TDS,81.14,milligramsPerLiter,"",1.6,"",0,,OK,20220509T142113Z,PROVISIONAL
3a380b88-cace-4b70-8738-720ff5f616c2,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210810.FIL,A00000117248,2021-08-10T16:42Z,2021-08-10T16:42Z,EcoCore_CSU,HCO3,20.02,milligramsPerLiter,"",1.6,"",0,,OK,20220509T142113Z,PROVISIONAL
e3fad088-8f06-4801-a8e5-f02d6fd84239,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210810.FIL,A00000117248,2021-08-10T16:42Z,2021-08-10T16:42Z,EcoCore_CSU,pH,7.43,pH,"",1.6,"",0,,OK,20220509T142113Z,PROVISIONAL
6a0249d1-d5e5-4fdb-a31b-566b3b0bba2d,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210810.RAW,A00000117968,2021-08-10T16:42Z,2021-08-10T16:42Z,EcoCore_CSU,TSS,0,milligramsPerLiter,"",1.6,TSS vol in ml = 100,0,,OK,20220509T142113Z,PROVISIONAL
44f56a11-b618-44aa-93e3-8edf17b8704f,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210810.FIL,A00000117248,2021-08-10T16:42Z,2021-08-10T16:42Z,EcoCore_CSU,UV Absorbance (280 nm),0.0553,"","",1.6,"",0,,OK,20220509T142113Z,PROVISIONAL
fdb0e2b2-2ed7-4f92-8080-53b709378b6c,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210810.FIL,A00000117248,2021-08-10T16:42Z,2021-08-10T16:42Z,EcoCore_CSU,UV Absorbance (254 nm),0.0734,"","",1.6,"",0,,OK,20220509T142113Z,PROVISIONAL
68a7dfe6-7c73-4081-b688-6391c5688b06,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210810.FIL,A00000117248,2021-08-10T16:42Z,2021-08-10T16:42Z,EcoCore_CSU,DOC,2.215,milligramsPerLiter,"",1.6,"",0,,OK,20220509T142113Z,PROVISIONAL
c2b90002-d14d-4399-816f-10cb8fb6a583,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210810.FIL,A00000117248,2021-08-10T16:42Z,2021-08-10T16:42Z,EcoCore_CSU,TDN,0.0518,milligramsPerLiter,"",1.6,"",0,,OK,20220509T142113Z,PROVISIONAL
1a5cbccf-e0c7-4c64-860d-3ce5964f73c2,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210810.RAW,A00000117968,2021-08-10T16:42Z,2021-08-10T16:42Z,EcoCore_CSU,TOC,2.356,milligramsPerLiter,"",1.6,"",0,,OK,20220509T142113Z,PROVISIONAL
b1605fe4-46b3-49cc-beda-3cac39ad11b2,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210810.FIL,A00000117248,2021-08-10T16:42Z,2021-08-10T16:42Z,EcoCore_CSU,DIC,12.63,milligramsPerLiter,"",1.6,"",0,,OK,20220509T142113Z,PROVISIONAL
06ab9c96-2a4f-4817-a764-e97edb16a05a,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210810.RAW,A00000117968,2021-08-10T16:42Z,2021-08-10T16:42Z,EcoCore_CSU,TN,0.0982,milligramsPerLiter,"",1.6,"",0,,OK,20220509T142113Z,PROVISIONAL
d4a40739-6efa-43ea-ba09-f1270b29edd9,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210908.FIL.NUT,B00000039281,2021-09-08T16:28Z,2021-09-08T16:28Z,Florida International University,NO2 - N,4e-04,milligramsPerLiter,"",-1,"",0,,OK,20220509T141203Z,PROVISIONAL
b4104533-f458-4845-af9d-be8d5799ca68,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210908.FIL.NUT,B00000039281,2021-09-08T16:28Z,2021-09-08T16:28Z,Florida International University,NO3+NO2 - N,7e-04,milligramsPerLiter,BDL,-1,"",0,,OK,20220509T141203Z,PROVISIONAL
dc198930-3d3d-43fa-924e-47b4c704de3d,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210908.FIL.NUT,B00000039281,2021-09-08T16:28Z,2021-09-08T16:28Z,Florida International University,NH4 - N,0.0013,milligramsPerLiter,BDL,-1,"",0,,OK,20220509T141203Z,PROVISIONAL
6ccf1e3c-e974-436b-98ac-67f0e15a5603,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210908.FIL.NUT,B00000039281,2021-09-08T16:28Z,2021-09-08T16:28Z,Florida International University,TDP,0.0344,milligramsPerLiter,"",-1,"",0,,OK,20220509T141203Z,PROVISIONAL
283531f9-1df6-4ccb-b6e2-3169be673783,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210908.RAW.NUT,B00000039268,2021-09-08T16:28Z,2021-09-08T16:28Z,Florida International University,TP,0.0344,milligramsPerLiter,"",-1,"",0,,OK,20220509T141203Z,PROVISIONAL
4bb3750e-08b4-4ccf-8551-ed6f5c22d7ce,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210908.FIL,A00000117554,2021-09-08T16:28Z,2021-09-08T16:28Z,EcoCore_CSU,CO3,0.005,milligramsPerLiter,"",2,"",0,,OK,20220509T141203Z,PROVISIONAL
ba5766f8-66d1-440b-ae4e-e8095505e74a,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210908.FIL,A00000117554,2021-09-08T16:28Z,2021-09-08T16:28Z,EcoCore_CSU,HCO3,21.62,milligramsPerLiter,"",2,"",0,,OK,20220509T141203Z,PROVISIONAL
14d45375-b622-4392-b334-832a9026922c,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210908.FIL,A00000117554,2021-09-08T16:28Z,2021-09-08T16:28Z,EcoCore_CSU,TDS,88.19,milligramsPerLiter,"",2,"",0,,OK,20220509T141203Z,PROVISIONAL
1292bfcb-89c1-434d-9fb9-3f6676a598ed,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210908.FIL.NUT,B00000039281,2021-09-08T16:28Z,2021-09-08T16:28Z,Florida International University,Ortho - P,0.0252,milligramsPerLiter,"",-1,"",0,,OK,20220509T141203Z,PROVISIONAL
84944b52-04bd-4e0b-b20b-5b96e226167d,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210908.RAW,A00000117971,2021-09-08T16:28Z,2021-09-08T16:28Z,EcoCore_CSU,TSS,0,milligramsPerLiter,"",2,TSS vol in ml = 100,0,,OK,20220509T141203Z,PROVISIONAL
dc151241-84f1-4313-8017-87385d9fef8d,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210908.FIL,A00000117554,2021-09-08T16:28Z,2021-09-08T16:28Z,EcoCore_CSU,UV Absorbance (254 nm),0.0794,"","",2,"",0,,OK,20220509T141203Z,PROVISIONAL
46c5807a-4b3c-47cb-8c27-b33e65996cde,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210908.FIL,A00000117554,2021-09-08T16:28Z,2021-09-08T16:28Z,EcoCore_CSU,UV Absorbance (280 nm),0.0624,"","",2,"",0,,OK,20220509T141203Z,PROVISIONAL
39e086a6-d4b7-493c-9120-a922c62fd32b,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210908.RAW,A00000117971,2021-09-08T16:28Z,2021-09-08T16:28Z,EcoCore_CSU,TOC,2.229,milligramsPerLiter,"",2,"",0,,OK,20220509T141203Z,PROVISIONAL
b7377676-1182-4e4d-b6aa-99b656a57b81,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210908.FIL,A00000117554,2021-09-08T16:28Z,2021-09-08T16:28Z,EcoCore_CSU,TDN,0.0941,milligramsPerLiter,"",2,"",0,,OK,20220509T141203Z,PROVISIONAL
c4a6d220-a49d-4878-864b-0310e1fe59a3,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210908.FIL,A00000117554,2021-09-08T16:28Z,2021-09-08T16:28Z,EcoCore_CSU,DIC,13.5,milligramsPerLiter,"",2,"",0,,OK,20220509T141203Z,PROVISIONAL
915f2371-7f1a-4042-9782-de492d82ef27,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210908.FIL,A00000117554,2021-09-08T16:28Z,2021-09-08T16:28Z,EcoCore_CSU,DOC,2.172,milligramsPerLiter,"",2,"",0,,OK,20220509T141203Z,PROVISIONAL
cf481809-3c35-422e-85d0-2eb445b2a01f,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210908.RAW,A00000117971,2021-09-08T16:28Z,2021-09-08T16:28Z,EcoCore_CSU,TN,0.0952,milligramsPerLiter,"",2,"",0,,OK,20220509T141203Z,PROVISIONAL
7d91eed9-bbcd-4330-85a9-c3963d32e587,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210908.FIL,A00000117554,2021-09-08T16:28Z,2021-09-08T16:28Z,EcoCore_CSU,pH,7.07,pH,"",2,"",0,,OK,20220509T141203Z,PROVISIONAL
314b736e-bb68-43ff-bb23-616db9f4b1f0,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210920.FIL,A00000118189,2021-09-20T16:09Z,2021-09-20T16:09Z,EcoCore_CSU,UV Absorbance (280 nm),0.0721,"","",1.7,"",0,,OK,20220509T141203Z,PROVISIONAL
5d21be93-a995-46b1-aa7d-58558e68bd24,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210920.FIL.NUT,B00000115720,2021-09-20T16:09Z,2021-09-20T16:09Z,Florida International University,TDP,0.0502,milligramsPerLiter,"",-1,"",0,,OK,20220509T141203Z,PROVISIONAL
4cb49f5a-c081-45fc-99d1-63003f05e161,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210920.FIL.NUT,B00000115720,2021-09-20T16:09Z,2021-09-20T16:09Z,Florida International University,NO3+NO2 - N,0.0029,milligramsPerLiter,"",-1,"",0,,OK,20220509T141203Z,PROVISIONAL
df13478a-1d9d-439b-9882-1f560cede53d,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210920.FIL.NUT,B00000115720,2021-09-20T16:09Z,2021-09-20T16:09Z,Florida International University,NH4 - N,0.0243,milligramsPerLiter,"",-1,"",0,,OK,20220509T141203Z,PROVISIONAL
3eaaf961-4d3f-4285-86e1-fca6b1c49ec4,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210920.FIL.NUT,B00000115720,2021-09-20T16:09Z,2021-09-20T16:09Z,Florida International University,Ortho - P,0.0143,milligramsPerLiter,"",-1,"",0,,OK,20220509T141203Z,PROVISIONAL
1e2fe66e-a72c-4b4c-aa02-b0d96c5929e2,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210920.FIL.NUT,B00000115720,2021-09-20T16:09Z,2021-09-20T16:09Z,Florida International University,NO2 - N,0.0051,milligramsPerLiter,"",-1,"",0,,OK,20220509T141203Z,PROVISIONAL
28ba11fc-47bc-486a-ad4c-97384d731bd9,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210920.FIL,A00000118189,2021-09-20T16:09Z,2021-09-20T16:09Z,EcoCore_CSU,Na,0.394,milligramsPerLiter,"",1.7,"",0,,OK,20220509T141203Z,PROVISIONAL
e6c48daa-bbf1-4955-b412-cc5ad6595b2b,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210920.FIL,A00000118189,2021-09-20T16:09Z,2021-09-20T16:09Z,EcoCore_CSU,Mn,5e-04,milligramsPerLiter,"",1.7,"",0,,OK,20220509T141203Z,PROVISIONAL
82b74e05-629f-41a9-a566-2ae6af4e6056,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210920.FIL,A00000118189,2021-09-20T16:09Z,2021-09-20T16:09Z,EcoCore_CSU,Ca,1.082,milligramsPerLiter,"",1.7,"",0,,OK,20220509T141203Z,PROVISIONAL
3c500113-1745-4bf8-ac2a-35e483d9e240,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210920.FIL,A00000118189,2021-09-20T16:09Z,2021-09-20T16:09Z,EcoCore_CSU,Si,15.14,milligramsPerLiter,"",1.7,"",0,,OK,20220509T141203Z,PROVISIONAL
81df6348-2e9e-4beb-aaeb-3e7d4fd12230,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210920.FIL,A00000118189,2021-09-20T16:09Z,2021-09-20T16:09Z,EcoCore_CSU,Fe,0.042,milligramsPerLiter,"",1.7,"",0,,OK,20220509T141203Z,PROVISIONAL
6924750b-be6f-4c1a-b947-e21b1da22bc8,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210920.FIL,A00000118189,2021-09-20T16:09Z,2021-09-20T16:09Z,EcoCore_CSU,Mg,4.228,milligramsPerLiter,"",1.7,"",0,,OK,20220509T141203Z,PROVISIONAL
bf5dca58-0607-414e-85f8-b9d5a4b40c26,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210920.FIL,A00000118189,2021-09-20T16:09Z,2021-09-20T16:09Z,EcoCore_CSU,K,1.388,milligramsPerLiter,"",1.7,"",0,,OK,20220509T141203Z,PROVISIONAL
1a7728be-f573-40fc-9e18-7de3304e4055,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210920.RAW.NUT,B00000039275,2021-09-20T16:09Z,2021-09-20T16:09Z,Florida International University,TP,0.0534,milligramsPerLiter,"",-1,"",0,,OK,20220509T141203Z,PROVISIONAL
743175c5-3aac-4890-a98a-058bf4bdcacc,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210920.FIL,A00000118189,2021-09-20T16:09Z,2021-09-20T16:09Z,EcoCore_CSU,TDS,86.39,milligramsPerLiter,"",1.7,"",0,,OK,20220509T141203Z,PROVISIONAL
df837174-1b75-4af2-97bd-e80a78c86f38,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210920.FIL,A00000118189,2021-09-20T16:09Z,2021-09-20T16:09Z,EcoCore_CSU,HCO3,20.82,milligramsPerLiter,"",1.7,"",0,,OK,20220509T141203Z,PROVISIONAL
f22cd25f-55c0-4ae4-8635-efaa411d18e6,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210920.FIL,A00000118189,2021-09-20T16:09Z,2021-09-20T16:09Z,EcoCore_CSU,CO3,0.005,milligramsPerLiter,"",1.7,"",0,,OK,20220509T141203Z,PROVISIONAL
28c35297-767e-418c-a8d3-84ed5c02937a,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210920.FIL,A00000118189,2021-09-20T16:09Z,2021-09-20T16:09Z,EcoCore_CSU,pH,6.87,pH,"",1.7,"",0,,OK,20220509T141203Z,PROVISIONAL
5bfb5593-75ee-437f-a4a3-803cdd4c9934,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210920.RAW,A00000117967,2021-09-20T16:09Z,2021-09-20T16:09Z,EcoCore_CSU,TSS,9,milligramsPerLiter,"",1.7,TSS vol in ml = 100,0,,OK,20220509T141203Z,PROVISIONAL
cb3b2c29-4a57-47a1-9c0b-f88120e50c56,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210920.RAW,A00000117967,2021-09-20T16:09Z,2021-09-20T16:09Z,EcoCore_CSU,TN,0.0668,milligramsPerLiter,"",1.7,"",0,,OK,20220509T141203Z,PROVISIONAL
438c11f9-33f2-4bf2-8162-d157a14963ae,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210920.FIL,A00000118189,2021-09-20T16:09Z,2021-09-20T16:09Z,EcoCore_CSU,DIC,13.32,milligramsPerLiter,"",1.7,"",0,,OK,20220509T141203Z,PROVISIONAL
